"ID","Reef","lat","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"21-022","Phillips Reef",-21.5,3.2,0,0.2,1.6,2.3,5.5,0.2,0,0,0.2,1,0,0.6,1.3,0.2,0,5.2,1.6,0,1.3,8.8,0,5.4,4.5,11.2,0.1,0.4,0.7,1.4,0.1,1.6,0.9,0.7,2.6,2.6,4.2,1.4,0,10,0,2.9,0.7,8.2,3
"21-023","Taffy Reef",-21.5,3.2,0,0.2,1.6,2.3,5.5,0.2,0,0,0.2,1,0,0.6,1.3,0.2,0,5.2,1.6,0,1.3,8.8,0,5.4,4.5,11.2,0.1,0.4,0.7,1.4,0.1,1.6,0.9,0.7,2.6,2.6,4.2,1.4,0,10,0,2.9,0.7,8.2,3
"21-024","Glendower Point Reef",-21.5,3.2,0,0.2,1.6,2.3,5.5,0.2,0,0,0.2,1,0,0.6,1.3,0.2,0,5.2,1.6,0,1.3,8.8,0,5.4,4.5,11.2,0.1,0.4,0.7,1.4,0.1,1.6,0.9,0.7,2.6,2.6,4.2,1.4,0,10,0,2.9,0.7,8.2,3
"21-025","Penrith Reef",-21,4.8,0,0.2,1.6,1.6,5.3,0.6,0,0.1,1.3,1.6,0,0.5,1.3,0.3,0.2,5.9,2.6,0,0.8,7.6,0,7.3,2.7,8.8,0.1,0.5,1,3.2,0.5,3.9,2,0.3,3.1,3.5,7.2,1.5,0.1,10.4,0.7,4.1,1.1,8.4,3.9
"21-026","Bailey Reef",-21,3.7,0,0.2,1.6,1.7,5.2,0.5,0,0,1.1,1.1,0,0.8,1.3,0.3,0,5.7,1.9,0,0.8,7.7,0,5.9,3.2,9.3,0.1,0.5,0.8,2.7,0.3,3.1,1.8,0.5,2.9,3.3,6.4,1.5,0,10.5,0.3,3.4,1,7.9,3.4
"21-027","Snare Peak Reef",-21.1,4.8,0,0.2,1.6,1.6,5.3,0.6,0,0.1,1.3,1.6,0,0.5,1.3,0.3,0.2,5.9,2.6,0,0.8,7.6,0,7.3,2.7,8.8,0.1,0.5,1,3.2,0.5,3.9,2,0.3,3.1,3.5,7.2,1.5,0.1,10.4,0.7,4.1,1.1,8.4,3.9
"21-029","Overfall Reef",-21.3,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-031","Prudhoe Island Reef",-21.3,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-032","Prudhoe Shoal",-21.3,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-033","Reid Reef",-21.4,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-034","Double Island Reef",-21.4,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-035","Lloyd Shoal",-21.4,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-036","Viscount Shoals (No 2)",-21.4,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-037","Renou Reef",-21.4,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-039","Knight Reef",-21.4,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-040","Minster Reef",-21.4,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-041","Festing Shoal",-21.5,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-043","Beaver Shoal",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-044","Beverlac Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-045","Hull Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-046","Elamang Reef",-21.5,3.4,0,0.2,1.6,1.9,5.7,0.3,0,0,0.2,1.6,0,0.6,0.8,0.3,0,5.1,1.4,0,1.1,7.9,0,5.8,3.9,10.8,0.1,0.7,1,1.2,0.2,2.1,1.4,0.7,2.9,2.7,4.8,1.5,0,9.9,0.3,3,0.5,8.1,2.9
"21-047","Still Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-048","Henderson Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-049","Keelan Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-050","Noel Reef",-21.5,5.1,0,0.2,1.7,2.4,5.1,0.4,0,0,0.5,1.8,0,0.1,0.8,0.5,0,5.6,2,0,0.8,7.6,0,6.7,3.3,10.1,0.1,0.7,1,1.3,0.2,2.9,1.7,0.5,2.5,3.1,6.2,1.6,0,9.7,0.7,3.3,0.7,8.1,3.2
"21-051","Penn Reef",-21.5,5.1,0,0.2,1.6,2.4,5.1,0.5,0,0,0.6,1.8,0,0,0.8,0.5,0,5.6,2,0,0.8,7.5,0,6.7,3.3,10,0.1,0.7,1,1.4,0.2,3,1.8,0.5,2.5,3.2,6.3,1.6,0,9.7,0.7,3.4,0.8,8,3.3
"21-052","Digby Reef",-21.5,5.2,0,0.2,1.7,2.5,5.3,0.2,0,0,0.3,1.7,0,0.2,0.7,0.6,0,5.5,1.9,0,0.7,7.7,0,6.8,3.5,10.5,0.1,0.7,0.9,1,0.2,2.4,1.4,0.5,2.4,2.8,5.7,1.4,0,9.7,0.6,3.1,0.5,8.2,3.1
"21-053","Sandpiper Reef",-21,4.8,0,0.2,1.5,1.7,5,0.5,0,0,1.4,1.6,0,0.4,1.3,0.5,0.2,5.7,2.5,0,0.7,6.7,0,8.6,2.5,8.6,0,0.5,1,3.2,0.7,5.1,2,0,2.6,3.5,7.6,1.2,0,9.9,0.9,5.1,1.1,8.5,4.2
"21-054","Prince Reef",-21.1,4.4,0,0.2,1.3,1.3,4.4,0.5,0,0,1.3,1.2,0,0.4,1.2,0.5,0,5.8,2.3,0,1.2,7.1,0,8.9,2.4,8.5,0,0.3,0.8,3.1,0.7,5.2,1.7,0,2.3,3,7.4,1,0,10,1,5.3,1.4,8.9,5.1
"21-055","Alarm Reef",-21.1,4.8,0,0.2,1.5,1.7,5,0.5,0,0,1.4,1.6,0,0.4,1.3,0.5,0.2,5.7,2.5,0,0.7,6.7,0,8.6,2.5,8.6,0,0.5,1,3.2,0.7,5.1,2,0,2.6,3.5,7.6,1.2,0,9.9,0.9,5.1,1.1,8.5,4.2
"21-056","U/N Reef",-21.1,4.4,0,0.2,1.3,1.2,4.4,0.5,0,0,1.3,1.2,0,0.4,1.2,0.5,0,5.8,2.3,0,1.3,7.1,0,8.9,2.3,8.3,0,0.3,0.8,3.2,0.7,5.1,1.7,0,2.3,2.9,7.5,0.9,0,10,1,5.3,1.5,8.9,5
"21-057","U/N Reef",-21.1,4.3,0,0.2,1.2,1.2,4.5,0.5,0,0,1.3,1.2,0,0.4,1.1,0.5,0,5.8,2.3,0,1.3,7.1,0,8.9,2.3,8.2,0,0.3,0.8,3.2,0.7,5,1.7,0,2.3,2.7,7.5,0.9,0,10,1,5.2,1.5,8.9,5
"21-058","Vernon Rocks Reef",-21.5,5.4,0,0.2,1.3,2,5,0.3,0,0,1.2,1.5,0,0.5,1.4,1,0,6.2,2.4,0,1,7.7,0,8.7,2.9,10.1,0,0.5,0.8,2.5,0.6,4.7,2,0,2.6,3,8,1.3,0,10.6,1,4.7,1.1,8.7,4.3
"21-059","Hotspur Islets Reef",-21.5,5.4,0,0.2,1.3,2,5,0.3,0,0,1.2,1.5,0,0.5,1.4,1,0,6.2,2.4,0,1,7.7,0,8.7,2.9,10.1,0,0.5,0.8,2.5,0.6,4.7,2,0,2.6,3,8,1.3,0,10.6,1,4.7,1.1,8.7,4.3
"21-060","U/N Reef",-21,3.9,0,0.1,1,0.8,4.6,0.6,0,0,1.1,1.2,0,0.2,1.1,0.3,0,5.8,2.2,0,1.3,7.1,0,8.6,2.1,7.3,0.1,0.2,0.6,3.3,0.7,4.6,1.6,0,2.4,2,7.9,0.5,0,9.8,1,5.1,1.7,9.2,4.5
"21-061","U/N Reef",-21.1,3.9,0,0.1,1,0.8,4.6,0.6,0,0,1.1,1.2,0,0.2,1.1,0.3,0,5.8,2.2,0,1.3,7.1,0,8.6,2.1,7.3,0.1,0.2,0.6,3.3,0.7,4.6,1.6,0,2.4,2,7.9,0.5,0,9.8,1,5.1,1.7,9.2,4.5
"21-062","U/N Reef",-21,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-063","U/N Reef",-21,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-064","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-065","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-066","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-067","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-068","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-069","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7,0.6,5.3,0.2,0.2,0.6,3.4,0.6,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-070","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-071","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-072","U/N Reef",-21.2,3.9,0,0.1,1,0.8,4.6,0.6,0,0,1.1,1.2,0,0.2,1.1,0.3,0,5.8,2.2,0,1.3,7.1,0,8.6,2.1,7.3,0.1,0.2,0.6,3.3,0.7,4.6,1.6,0,2.4,2,7.9,0.5,0,9.8,1,5.1,1.7,9.2,4.5
"21-073","U/N Reef",-21.1,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-074","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-075","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-076","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-077","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-078","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-079","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-080","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-081","U/N Reef",-21.2,3.4,0,0,0.4,0.5,3.4,0.6,0,0,1.1,1.2,0,0.2,0.9,0,0,5.9,2.2,0,1.5,6.4,0,7.1,0.7,5.3,0.2,0.1,0.6,3.4,0.5,4.3,1.2,0,2.2,2,7.9,0.3,0,9.1,1,5.1,2.2,9.4,3.7
"21-082","U/N Reef",-21.2,3.6,0,0,0.4,0.5,3.6,0.6,0,0,1,1.2,0,0.3,0.9,0,0,6,2.1,0,1.5,6.7,0,7.3,0.8,5.8,0.1,0.1,0.5,3.4,0.6,4.3,1.3,0,2.3,2,7.8,0.4,0,9.4,1,5.1,2.1,9.4,3.7
"21-083","U/N Reef",-21.3,4.1,0,0,0.5,0.7,4,0.5,0,0,0.7,1.3,0,0.5,1,0,0,6.1,1.8,0,1.5,7.8,0,8.1,1.4,7.4,0,0.1,0,3.2,0.7,4.3,1.5,0,2.6,2.3,7.7,0.8,0,10.3,1,5.2,2,9.3,3.9
"21-084","U/N Reef",-21.3,4.1,0,0,0.5,0.7,4,0.5,0,0,0.7,1.3,0,0.5,1,0,0,6.1,1.8,0,1.5,7.8,0,8.1,1.4,7.4,0,0.1,0,3.2,0.7,4.3,1.5,0,2.6,2.3,7.7,0.8,0,10.3,1,5.2,2,9.3,3.9
"21-085","U/N Reef",-21.3,4.1,0,0,0.5,0.7,4,0.5,0,0,0.7,1.3,0,0.5,1,0,0,6.1,1.8,0,1.5,7.8,0,8.1,1.4,7.4,0,0.1,0,3.2,0.7,4.3,1.5,0,2.6,2.3,7.7,0.8,0,10.3,1,5.2,2,9.3,3.9
"21-086","Paul Reef",-21.3,4.4,0,0,0.7,1,4.5,0.5,0,0,0.8,1.3,0,0.6,1,0.3,0,6.1,1.8,0,1.4,7.8,0,8.3,1.7,7.9,0,0.2,0.1,3,0.7,4.4,1.5,0,2.6,2.4,7.8,0.8,0,10.6,1,5.2,1.9,9.1,4.1
"21-087","U/N Reef",-21.4,3.8,0,0,0.5,0.7,3.5,0.5,0,0,0.7,1.2,0,0.4,0.9,0,0,6,1.9,0,1.5,7.5,0,7.7,1.1,6.8,0,0.5,0,2.9,0.7,4.2,1.3,0,2.3,2.3,7.4,0.6,0,9.9,0.9,5.1,2.1,9.2,3.6
"21-088","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-089","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-090","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-091","U/N Reef",-21,4.4,0,0.3,0.4,0.6,0.6,0.5,0,0,0.5,0.6,0,0,0.7,0,0,4.3,2.3,0,1.8,6.8,0.6,6.1,0.7,4.3,0,1.5,1.1,2.7,4,3.3,0.4,0.2,2,2.7,6.7,0.3,0,6.7,2.7,4.2,2.7,9.2,2.1
"21-092","U/N Reef",-21,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-093","U/N Reef",-21,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-094","U/N Reef",-21,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-095","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-096","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-097","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-098","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-099","U/N Reef",-21,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-100","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-101","U/N Reef",-21,4.7,0,0.3,0.4,0.6,0.7,0.5,0,0,0.5,0.6,0,0,0.8,0,0,4.4,2.3,0,1.9,7,0.6,6.3,0.9,4.3,0,1.4,1.2,2.7,4.1,3.4,0.4,0.2,2.3,2.8,7,0.4,0,7.1,2.8,4.6,2.8,9.3,2.2
"21-102","U/N Reef",-21.1,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-103","U/N Reef",-21.1,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-104","U/N Reef",-21.1,2.9,0,0.1,0.3,0.4,2,0.6,0,0,0.7,1.2,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.1,0.2,4.3,0.1,1,0,2.6,1.2,3.9,0.7,0,1.7,2.1,7.6,0.2,0,8,1.4,4.7,2.5,9.4,2.2
"21-105","U/N Reef",-21.1,3.1,0,0.2,0.3,0.6,1.2,0.6,0,0,0.7,0.9,0,0.2,0.6,0,0,5.8,2.3,0,1.8,5.8,0.1,6,0.4,4.4,0,1.1,0,2.7,2.8,3.6,0.4,0,1.6,2.7,7.2,0.2,0,7.3,2,4.5,2.5,9.3,1.3
"21-106","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
"21-107","U/N Reef",-21.1,2.9,0,0.1,0.3,0.3,2.2,0.6,0,0,0.7,1.3,0,0.2,0.7,0,0,6,2.4,0,1.7,5.8,0,6.2,0.2,4.3,0.2,1,0,2.6,0.8,4,0.8,0,1.7,2,7.7,0.2,0,8.2,1.2,4.8,2.5,9.4,2.5
